case_id,payment_id,exception_type,true_root_cause,expected_decision,actual_decision,decision_ok,resolution_path_ok,operation_ok,passed,investigation_mode,successful_hypotheses
S291,PAY00019,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S292,PAY00001,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S293,PAY00011,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S294,PAY00009,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S295,PAY00020,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S296,PAY00009,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S297,PAY00001,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S298,PAY00007,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S299,PAY00014,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S300,PAY00018,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S301,PAY00016,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S302,PAY00001,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S303,PAY00008,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S304,PAY00016,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S305,PAY00017,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S306,PAY00012,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S307,PAY00008,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S308,PAY00004,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S309,PAY00018,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S310,PAY00006,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S311,PAY00019,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S312,PAY00020,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S313,PAY00001,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S314,PAY00018,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S315,PAY00002,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S316,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S317,PAY00005,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S318,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S319,PAY00016,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S320,PAY00006,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S321,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S322,PAY00013,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S323,PAY00003,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S324,PAY00003,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S325,PAY00018,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S326,PAY00020,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S327,PAY00020,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,HUMAN_REVIEW,False,False,False,False,AI_FALLBACK_DETERMINISTIC,2
S328,PAY00013,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S329,PAY00019,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S330,PAY00010,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S331,PAY00020,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S332,PAY00004,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,HUMAN_REVIEW,False,False,False,False,AI_FALLBACK_DETERMINISTIC,2
S333,PAY00009,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S334,PAY00003,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S335,PAY00006,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S336,PAY00003,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S337,PAY00014,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S338,PAY00020,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S339,PAY00010,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S340,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S341,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S342,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S343,PAY00019,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S344,PAY00007,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S345,PAY00004,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S346,PAY00008,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S347,PAY00005,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S348,PAY00020,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S349,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S350,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S351,PAY00017,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S352,PAY00016,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S353,PAY00003,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S354,PAY00002,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S355,PAY00011,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S356,PAY00009,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S357,PAY00008,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S358,PAY00019,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S359,PAY00001,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S360,PAY00009,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S361,PAY00002,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S362,PAY00017,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S363,PAY00006,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S364,PAY00014,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S365,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S366,PAY00012,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S367,PAY00004,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,HUMAN_REVIEW,False,False,False,False,AI_FALLBACK_DETERMINISTIC,2
S368,PAY00014,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S369,PAY00013,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S370,PAY00002,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S371,PAY00009,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S372,PAY00013,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S373,PAY00001,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S374,PAY00018,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S375,PAY00014,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S376,PAY00017,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S377,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S378,PAY00009,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S379,PAY00015,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S380,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S381,PAY00020,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,HUMAN_REVIEW,False,False,False,False,AI_FALLBACK_DETERMINISTIC,2
S382,PAY00010,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S383,PAY00001,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S384,PAY00014,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S385,PAY00004,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S386,PAY00004,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S387,PAY00005,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S388,PAY00010,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S389,PAY00009,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S390,PAY00016,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S391,PAY00008,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S392,PAY00018,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S393,PAY00007,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S394,PAY00017,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S395,PAY00005,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S396,PAY00017,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S397,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S398,PAY00010,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S399,PAY00019,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S400,PAY00016,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S401,PAY00018,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S402,PAY00018,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S403,PAY00013,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S404,PAY00011,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S405,PAY00019,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S406,PAY00008,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S407,PAY00016,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S408,PAY00013,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S409,PAY00005,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S410,PAY00002,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S411,PAY00004,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S412,PAY00004,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S413,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S414,PAY00005,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S415,PAY00005,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S416,PAY00009,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S417,PAY00018,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S418,PAY00011,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S419,PAY00016,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S420,PAY00002,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S421,PAY00003,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S422,PAY00008,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S423,PAY00003,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S424,PAY00004,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S425,PAY00004,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S426,PAY00006,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S427,PAY00010,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S428,PAY00011,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S429,PAY00014,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S430,PAY00017,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S431,PAY00019,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S432,PAY00006,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S433,PAY00003,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S434,PAY00013,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S435,PAY00008,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S436,PAY00019,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
